date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_approve,pct_disapprove,poll_url
2020-08-27,2020-08-28,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,D,369.0,11.0,86.0,
2020-08-27,2020-08-28,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,R,220.0,80.0,18.0,
2020-08-27,2020-08-28,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,all,1001.0,40.0,55.0,
2020-08-20,2020-08-26,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,all,8000.0,40.0,53.0,
2020-08-20,2020-08-26,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,R,2300.0,77.0,20.0,
2020-08-20,2020-08-26,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,D,2800.0,11.0,86.0,
2020-08-20,2020-08-26,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,I,2300.0,27.0,52.0,
2020-08-23,2020-08-25,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,I,604.0,37.0,53.0,
2020-08-23,2020-08-25,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,D,507.0,15.0,82.0,
2020-08-23,2020-08-25,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,R,387.0,84.0,14.0,
2020-08-23,2020-08-25,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,all,1500.0,42.0,52.0,
2020-08-19,2020-08-25,Ipsos,Reuters,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,a,all,4428.0,40.0,56.0,
2020-08-21,2020-08-24,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,D,567.17,8.0,91.0,
2020-08-21,2020-08-24,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,all,1319.0,40.0,59.0,
2020-08-21,2020-08-24,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,R,461.65,81.0,17.0,
2020-08-21,2020-08-24,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,I,290.18,30.0,66.0,
2020-08-21,2020-08-23,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,I,658.0,29.0,56.0,
2020-08-17,2020-08-23,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,R,16207.0,87.0,13.0,
2020-08-17,2020-08-23,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,D,19235.0,7.0,92.0,
2020-08-17,2020-08-23,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,I,5742.0,36.0,63.0,
2020-08-21,2020-08-23,Change Research,CNBC,0,Trump,Do you approve or disapprove of the job Donald Trump is doing handling each of the following issues: The coronavirus,lv,all,2362.0,42.0,58.0,
2020-08-21,2020-08-23,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,all,2200.0,38.0,55.0,
2020-08-21,2020-08-23,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,R,704.0,80.0,17.0,
2020-08-21,2020-08-23,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,D,838.0,10.0,85.0,
2020-08-17,2020-08-23,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,all,42315.0,44.0,54.0,
2020-08-21,2020-08-23,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,all,1992.0,37.0,60.0,
2020-08-21,2020-08-23,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,R,673.0,75.0,22.0,
2020-08-21,2020-08-23,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,R,293.0,85.0,14.0,
2020-08-21,2020-08-23,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,I,303.0,36.0,59.0,
2020-08-21,2020-08-23,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,D,434.0,11.0,87.0,
2020-08-21,2020-08-23,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,D,800.0,8.0,87.0,
2020-08-21,2020-08-23,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,all,1145.0,39.0,57.0,
2020-08-21,2020-08-23,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,518.0,29.0,66.0,
2020-08-20,2020-08-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,414.0,35.0,56.0,
2020-08-20,2020-08-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,347.0,12.0,85.0,
2020-08-20,2020-08-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,233.0,77.0,19.0,
2020-08-20,2020-08-22,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,36.0,58.0,
2020-08-19,2020-08-21,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,rv,D,848.0,8.0,92.0,
2020-08-19,2020-08-21,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,rv,all,2226.0,42.0,58.0,
2020-08-19,2020-08-21,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,rv,R,637.0,86.0,14.0,
2020-08-19,2020-08-21,YouGov,CBS News,0,Trump,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,rv,I,669.0,44.0,56.0,
2020-08-17,2020-08-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,I,381.0,34.0,60.0,
2020-08-17,2020-08-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,D,359.0,6.0,91.0,
2020-08-17,2020-08-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,R,255.0,76.0,18.0,
2020-08-17,2020-08-20,American Research Group,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the coronavirus outbreak?,a,all,1100.0,35.0,60.0,
2020-08-17,2020-08-19,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling…? The coronavirus outbreak",a,all,1075.0,31.0,68.0,
2020-08-13,2020-08-19,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,R,2300.0,76.0,23.0,
2020-08-13,2020-08-19,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,all,8000.0,39.0,55.0,
2020-08-13,2020-08-19,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,I,2300.0,23.0,53.0,
2020-08-13,2020-08-19,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,D,2800.0,12.0,85.0,
2020-08-17,2020-08-19,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling…? The coronavirus outbreak",a,R,376.25,66.0,31.0,
2020-08-17,2020-08-19,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling…? The coronavirus outbreak",a,I,172.0,28.0,71.0,
2020-08-17,2020-08-19,AP-NORC,,0,Trump,"Overall, do you approve or disapprove of the way Donald Trump is handling…? The coronavirus outbreak",a,D,516.0,7.0,93.0,
2020-08-16,2020-08-18,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,I,571.0,33.0,55.0,
2020-08-16,2020-08-18,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,D,553.0,12.0,88.0,
2020-08-16,2020-08-18,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,R,372.0,83.0,15.0,
2020-08-16,2020-08-18,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,all,1500.0,39.0,56.0,
2020-08-14,2020-08-18,Ipsos,Reuters,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,a,all,1391.0,39.0,56.0,
2020-08-14,2020-08-18,Echelon Insights,,0,Trump,Do you approve or disapprove of how Donald Trump is handling… The spread of the coronavirus in the United States,lv,all,1000.0,36.0,60.0,
2020-08-14,2020-08-17,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,I,747.0,30.0,54.0,
2020-08-14,2020-08-17,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,all,2200.0,37.0,54.0,
2020-08-14,2020-08-17,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,R,680.0,77.0,19.0,
2020-08-14,2020-08-17,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,D,773.0,11.0,84.0,
2020-08-14,2020-08-17,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,424.0,34.0,53.0,
2020-08-14,2020-08-17,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,39.0,53.0,
2020-08-14,2020-08-17,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,232.0,81.0,17.0,
2020-08-14,2020-08-17,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,330.0,15.0,80.0,
2020-08-10,2020-08-16,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,all,34269.0,44.0,53.0,
2020-08-10,2020-08-16,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,R,13381.0,87.0,13.0,
2020-08-10,2020-08-16,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,D,14947.0,8.0,91.0,
2020-08-10,2020-08-16,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,I,4969.0,35.0,62.0,
2020-08-14,2020-08-16,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,R,669.0,75.0,23.0,
2020-08-14,2020-08-16,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,all,1994.0,33.0,64.0,
2020-08-14,2020-08-16,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,554.0,23.0,72.0,
2020-08-14,2020-08-16,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,D,770.0,4.0,93.0,
2020-08-12,2020-08-15,ABC,,0,Trump,Do you approve or disapprove of the way Trump is handling the coronavirus outbreak?,a,I,370.37,35.0,62.0,
2020-08-12,2020-08-15,SSRS,CNN,0,Trump,A2y. Do you approve or disapprove of the way Donald Trump is handling The coronavirus outbreak?,a,R,299.16,86.0,10.0,
2020-08-12,2020-08-15,ABC,,0,Trump,Do you approve or disapprove of the way Trump is handling the coronavirus outbreak?,a,all,1001.0,40.0,59.0,
2020-08-12,2020-08-15,ABC,,0,Trump,Do you approve or disapprove of the way Trump is handling the coronavirus outbreak?,a,R,260.26,80.0,20.0,
2020-08-12,2020-08-15,ABC,,0,Trump,Do you approve or disapprove of the way Trump is handling the coronavirus outbreak?,a,D,310.31,9.0,90.0,
2020-08-14,2020-08-15,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,I,405.0,37.0,57.0,
2020-08-12,2020-08-15,SSRS,CNN,0,Trump,A2y. Do you approve or disapprove of the way Donald Trump is handling The coronavirus outbreak?,a,all,1108.0,38.0,58.0,
2020-08-12,2020-08-15,SSRS,CNN,0,Trump,A2y. Do you approve or disapprove of the way Donald Trump is handling The coronavirus outbreak?,a,D,343.48,2.0,95.0,
2020-08-12,2020-08-15,SSRS,CNN,0,Trump,A2y. Do you approve or disapprove of the way Donald Trump is handling The coronavirus outbreak?,a,I,465.36,35.0,60.0,
2020-08-14,2020-08-15,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,all,1529.0,36.0,59.0,
2020-08-14,2020-08-15,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,R,380.0,78.0,19.0,
2020-08-14,2020-08-15,YouGov,Yahoo News,0,Trump,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,a,D,564.0,9.0,89.0,
2020-08-06,2020-08-12,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,D,2800.0,11.0,87.0,
2020-07-30,2020-08-12,Gallup,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,a,R,291.0,82.0,17.0,
2020-07-30,2020-08-12,Gallup,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,a,D,328.0,3.0,97.0,
2020-07-30,2020-08-12,Gallup,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,a,I,399.0,32.0,66.0,
2020-08-06,2020-08-12,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,all,8000.0,38.0,56.0,
2020-08-06,2020-08-12,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,R,2300.0,74.0,21.0,
2020-07-30,2020-08-12,Gallup,,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,a,all,1031.0,36.0,63.0,
2020-08-06,2020-08-12,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,I,2300.0,27.0,52.0,
2020-08-09,2020-08-12,Fox News,,0,Trump,President Donald Trump: Do you approve or disapprove of the way each of the following have responded to the coronavirus pandemic?,rv,all,1000.0,44.0,54.0,
2020-08-09,2020-08-12,Fox News,,0,Trump,President Donald Trump: Do you approve or disapprove of the way each of the following have responded to the coronavirus pandemic?,rv,D,460.0,13.0,86.0,
2020-08-09,2020-08-12,Fox News,,0,Trump,President Donald Trump: Do you approve or disapprove of the way each of the following have responded to the coronavirus pandemic?,rv,I,110.0,33.0,57.0,
2020-08-09,2020-08-12,NBC/Wall Street Journal,,0,Trump,For each of the following please tell me if you approve or disapprove of President Trump’s handling of each item. The coronavirus,rv,all,900.0,40.0,58.0,
2020-08-09,2020-08-12,Fox News,,0,Trump,President Donald Trump: Do you approve or disapprove of the way each of the following have responded to the coronavirus pandemic?,rv,R,430.0,80.0,19.0,
2020-08-09,2020-08-11,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,R,363.0,83.0,15.0,
2020-08-08,2020-08-11,HarrisX,Hill.TV,0,Trump,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,rv,all,2828.0,43.0,57.0,
2020-08-08,2020-08-11,HarrisX,Hill.TV,0,Trump,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,rv,R,905.0,76.0,24.0,
2020-08-08,2020-08-11,HarrisX,Hill.TV,0,Trump,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,rv,D,1047.0,17.0,83.0,
2020-08-08,2020-08-11,HarrisX,Hill.TV,0,Trump,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,rv,I,820.0,41.0,59.0,
2020-08-09,2020-08-11,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,all,1500.0,40.0,54.0,
2020-08-09,2020-08-11,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,I,570.0,37.0,51.0,
2020-08-09,2020-08-11,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,D,562.0,9.0,87.0,
2020-08-10,2020-08-11,Ipsos,Reuters,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,a,all,1215.0,38.0,56.0,
2020-08-11,2020-08-11,Data for Progress,,0,Trump,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",a,all,932.0,39.47,57.0,
2020-08-11,2020-08-11,Data for Progress,,0,Trump,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",a,R,418.0,75.36,22.73,
2020-08-11,2020-08-11,Data for Progress,,0,Trump,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",a,D,390.0,11.93,86.91,
2020-08-09,2020-08-10,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,R,692.0,73.0,23.0,
2020-08-07,2020-08-10,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,418.0,34.0,54.0,
2020-08-09,2020-08-10,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,all,1983.0,35.0,61.0,
2020-08-07,2020-08-10,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,238.0,84.0,13.0,
2020-08-09,2020-08-10,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,D,812.0,8.0,90.0,
2020-08-09,2020-08-10,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,479.0,25.0,67.0,
2020-08-07,2020-08-10,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,336.0,8.0,91.0,
2020-08-07,2020-08-10,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,39.0,54.0,
2020-08-06,2020-08-10,Monmouth U.,,0,Trump,Please tell me if each of the following has done a good job or bad job dealing with the coronavirus outbreak. President Trump,a,I,346.0,34.0,61.0,
2020-08-06,2020-08-10,Monmouth U.,,0,Trump,Please tell me if each of the following has done a good job or bad job dealing with the coronavirus outbreak. President Trump,a,D,259.0,6.0,91.0,
2020-08-06,2020-08-10,Monmouth U.,,0,Trump,Please tell me if each of the following has done a good job or bad job dealing with the coronavirus outbreak. President Trump,a,R,253.0,86.0,12.0,
2020-08-06,2020-08-10,Monmouth U.,,0,Trump,Please tell me if each of the following has done a good job or bad job dealing with the coronavirus outbreak. President Trump,a,all,868.0,40.0,57.0,
2020-08-06,2020-08-10,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,I,312.18,35.0,62.0,
2020-08-06,2020-08-10,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,D,610.17,8.0,92.0,
2020-08-06,2020-08-10,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,R,496.65,81.0,17.0,
2020-08-06,2020-08-10,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,all,1419.0,41.0,58.0,
2020-08-05,2020-08-10,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,I,661.0,27.0,62.0,
2020-08-05,2020-08-10,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,D,835.0,9.0,88.0,
2020-08-05,2020-08-10,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,R,704.0,77.0,18.0,
2020-08-05,2020-08-10,Morning Consult,,0,Trump,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,a,all,2200.0,36.0,59.0,
2020-08-03,2020-08-09,SurveyMonkey,New York Times,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,all,6282.0,42.0,56.0,
2020-08-03,2020-08-09,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,all,44601.0,42.0,55.0,
2020-08-03,2020-08-09,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,R,16799.0,86.0,13.0,
2020-08-03,2020-08-09,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,D,19927.0,8.0,92.0,
2020-08-03,2020-08-09,SurveyMonkey,NBC News,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,I,6689.0,32.0,66.0,
2020-08-03,2020-08-09,SurveyMonkey,New York Times,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,R,2507.0,86.0,13.0,
2020-08-03,2020-08-09,SurveyMonkey,New York Times,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,D,2771.0,5.0,94.0,
2020-08-03,2020-08-09,SurveyMonkey,New York Times,0,Trump,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,a,I,852.0,33.0,64.0,
2020-08-07,2020-08-09,Change Research,CNBC,0,Trump,Do you approve or disapprove of the job Donald Trump is doing handling each of the following issues: The coronavirus,lv,all,2143.0,42.0,58.0,
2020-08-01,2020-08-06,Georgetown University/Battleground,,0,Trump,"I am going to read you a list of issues. For each one, please tell me if you approve or disapprove of the job that Donald Trump has been doing on this issue. Dealing with the COVID-19 crisis",lv,I,201.0,31.0,64.0,
2020-08-01,2020-08-06,Georgetown University/Battleground,,0,Trump,"I am going to read you a list of issues. For each one, please tell me if you approve or disapprove of the job that Donald Trump has been doing on this issue. Dealing with the COVID-19 crisis",lv,D,422.0,4.0,95.0,
2020-08-01,2020-08-06,Georgetown University/Battleground,,0,Trump,"I am going to read you a list of issues. For each one, please tell me if you approve or disapprove of the job that Donald Trump has been doing on this issue. Dealing with the COVID-19 crisis",lv,R,382.0,78.0,20.0,
2020-08-01,2020-08-06,Georgetown University/Battleground,,0,Trump,"I am going to read you a list of issues. For each one, please tell me if you approve or disapprove of the job that Donald Trump has been doing on this issue. Dealing with the COVID-19 crisis",lv,all,1000.0,38.0,60.0,
2020-07-30,2020-08-05,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,R,2300.0,74.0,21.0,
2020-07-30,2020-08-05,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,all,8000.0,38.0,56.0,
2020-07-30,2020-08-05,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,D,2800.0,12.0,86.0,
2020-07-30,2020-08-05,Nationscape,,0,Trump,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,a,I,2300.0,22.0,60.0,
2020-08-03,2020-08-04,Ipsos,Reuters,0,Trump,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,a,all,1115.0,38.0,57.0,
2020-08-02,2020-08-04,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,I,593.0,32.0,55.0,
2020-08-02,2020-08-04,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,D,499.0,12.0,84.0,
2020-08-02,2020-08-04,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,R,402.0,75.0,20.0,
2020-08-02,2020-08-04,YouGov,Economist,0,Trump,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,a,all,1500.0,37.0,55.0,
2020-07-31,2020-08-03,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,all,1000.0,41.0,52.0,
2020-07-30,2020-08-03,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,R,492.45,77.0,21.0,
2020-07-30,2020-08-03,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,I,295.47,27.0,67.0,
2020-07-30,2020-08-03,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,all,1407.0,38.0,60.0,
2020-07-31,2020-08-03,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,R,233.0,81.0,15.0,
2020-07-31,2020-08-03,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,I,402.0,35.0,51.0,
2020-07-31,2020-08-03,YouGov,Huffington Post,0,Trump,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,a,D,353.0,13.0,86.0,
2020-07-30,2020-08-03,Global Strategy Group/GBAO/Navigator Research,,0,Trump,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,rv,D,619.08,9.0,90.0,
2020-07-27,2020-08-02,Pew,,0,Trump,How would you rate the job each of the following is doing responding to the coronavirus outbreak? Donald Trump,a,all,11001.0,37.0,63.0,
2020-07-28,2020-08-02,Hart Research Associates,COVID Collaborative,0,Trump,Do you approve or disapprove of the job these officials are doing handling the coronavirus? Donald Trump,a,D,878.49,12.0,88.0,
2020-07-31,2020-08-02,Morning Consult,Politico,0,Trump,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,rv,I,528.0,29.0,63.0,
